INFO 2022-08-29 15:52:43,211 autoreload 677 Watching for file changes with StatReloader
WARNING 2022-08-29 17:25:03,992 log 241 Not Found: /posts/2/index.html
WARNING 2022-08-29 17:25:03,993 basehttp 187 "GET /posts/2/index.html HTTP/1.1" 404 2480
WARNING 2022-08-29 17:25:11,696 log 241 Not Found: /index.html
WARNING 2022-08-29 17:25:11,697 basehttp 187 "GET /index.html HTTP/1.1" 404 2456
WARNING 2022-08-29 17:25:18,277 log 241 Not Found: /index
WARNING 2022-08-29 17:25:18,278 basehttp 187 "GET /index HTTP/1.1" 404 2441
WARNING 2022-08-29 17:25:41,868 log 241 Not Found: /[name='index']
WARNING 2022-08-29 17:25:41,868 basehttp 187 "GET /[name='index'] HTTP/1.1" 404 2504
INFO 2022-08-29 17:25:52,335 basehttp 187 "GET / HTTP/1.1" 200 10857
INFO 2022-08-29 17:37:27,552 autoreload 266 D:\Users\18203\Desktop\work\blogproject\blog\views.py changed, reloading.
INFO 2022-08-29 17:37:28,231 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-29 17:38:36,429 autoreload 266 D:\Users\18203\Desktop\work\blogproject\blog\views.py changed, reloading.
INFO 2022-08-29 17:38:37,044 autoreload 677 Watching for file changes with StatReloader
INFO 2022-08-29 17:39:13,821 basehttp 187 "GET /posts/2/ HTTP/1.1" 200 14013
INFO 2022-08-29 17:39:45,083 basehttp 187 "GET /posts/2/ HTTP/1.1" 200 14013
